epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
117,0.500493,0.29242,0.708566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9994,0.287245,0.9868,1.864e-05,21.3
118,0.499497,0.286751,0.712243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.290566,0.9856,1.788e-05,21.4
119,0.500499,0.289069,0.711928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.290954,0.9868,1.713e-05,21.4
120,0.500465,0.290992,0.709939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.288141,0.988,1.64e-05,21.4
121,0.50036,0.290387,0.710332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281743,0.9868,1.568e-05,21.4
122,0.499224,0.28639,0.712057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.281018,0.988,1.497e-05,21.4
123,0.500022,0.288608,0.711436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.28564,0.9868,1.428e-05,21.3
124,0.498751,0.284986,0.712517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.283526,0.9856,1.36e-05,21.3
125,0.500638,0.291062,0.710215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.284867,0.9856,1.294e-05,21.3
126,0.50049,0.290909,0.710071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.283916,0.9844,1.23e-05,21.4
127,0.502399,0.293545,0.711253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.283379,0.9856,1.167e-05,21.3
