epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
223,2.858966,2.209302,0.649664,1.20857,0.030111,0.45379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.378615,0.9988,0.00016493,26.0,4.504202
224,2.867202,2.20909,0.658112,1.225402,0.030553,0.454109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.393592,0.9976,0.00016094,26.1,4.441241
225,2.836856,2.209457,0.627399,1.164303,0.030136,0.452473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.410201,0.9976,0.00015699,25.9,4.455862
226,2.853479,2.209781,0.643698,1.196682,0.030655,0.453567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.397272,0.9976,0.00015309,25.8,4.460444
227,2.83968,2.208755,0.630925,1.171294,0.030404,0.452783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.398217,0.9988,0.00014922,26.2,4.446739
228,2.820405,2.206089,0.614316,1.138194,0.029997,0.452188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.396975,0.9976,0.00014539,26.2,4.473117
229,2.815943,2.204139,0.611804,1.133267,0.030247,0.451702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.407942,0.9988,0.00014161,25.8,4.408942
230,2.797832,2.203351,0.594481,1.09872,0.029898,0.45121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379743,0.9988,0.00013787,26.2,4.519955
231,2.790763,2.201824,0.588939,1.0877,0.030283,0.450885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39899,0.9976,0.00013417,26.0,4.448365
232,2.788954,2.204151,0.584803,1.079527,0.030079,0.450398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390012,0.9976,0.00013051,26.1,4.496058
233,2.776094,2.205022,0.571072,1.052114,0.029792,0.450149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387317,0.9976,0.0001269,26.2,4.486159
234,2.782424,2.204141,0.578283,1.066438,0.029532,0.450636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.39051,0.9964,0.00012333,26.1,4.482988
235,2.746015,2.198616,0.547399,1.00499,0.029256,0.44904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390244,0.9988,0.0001198,26.2,4.489278
236,2.764967,2.207451,0.557516,1.025132,0.029648,0.449502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.403474,0.9976,0.00011632,26.2,4.467153
237,2.75841,2.200718,0.557692,1.025522,0.029797,0.449309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381891,0.9976,0.00011288,25.7,4.521248
238,2.749022,2.205546,0.543476,0.997184,0.029479,0.448843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.38293,0.9976,0.00010949,26.4,4.520447
239,2.755406,2.202854,0.552552,1.015257,0.029897,0.449236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387142,0.9988,0.00010615,25.8,4.49611
240,2.724561,2.196378,0.528184,0.966822,0.029501,0.447728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.403761,0.9988,0.00010285,26.1,4.430395
241,2.733278,2.200198,0.53308,0.976536,0.029217,0.448114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.393071,0.9988,9.96e-05,25.9,4.48157
242,2.728879,2.201081,0.527799,0.965944,0.029735,0.448269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37185,0.9988,9.64e-05,26.2,4.546783
243,2.705047,2.195952,0.509095,0.928813,0.029203,0.446886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384558,0.9988,9.324e-05,26.9,4.50049
244,2.704491,2.199286,0.505205,0.921083,0.028952,0.446633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.390367,0.9988,9.013e-05,26.0,4.492756
245,2.718707,2.204261,0.514446,0.939461,0.029434,0.447158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387495,0.9976,8.707e-05,26.1,4.501838
246,2.700761,2.200663,0.500098,0.910931,0.029405,0.446326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.372308,0.9988,8.406e-05,25.9,4.538541
247,2.677104,2.195658,0.481447,0.873772,0.02942,0.445607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381867,0.9988,8.109e-05,26.1,4.522325
248,2.68437,2.200561,0.483809,0.878429,0.028872,0.445942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.384754,0.9988,7.818e-05,26.2,4.503471
249,2.698936,2.202582,0.496353,0.903483,0.029266,0.446117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383836,0.9976,7.531e-05,26.2,4.527027
250,2.654324,2.194296,0.460029,0.831161,0.028898,0.444483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.378889,0.9988,7.25e-05,25.7,4.52924
251,2.643221,2.194472,0.448749,0.80872,0.028626,0.443891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.399113,0.9976,6.974e-05,25.7,4.481208
252,2.650406,2.192754,0.457652,0.826425,0.028788,0.444395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.387048,0.9988,6.702e-05,26.1,4.518635
253,2.651274,2.197366,0.453908,0.818991,0.028878,0.444128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383752,0.9988,6.436e-05,25.8,4.517959
254,2.648244,2.199978,0.448266,0.807678,0.028692,0.444272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.384337,0.9988,6.175e-05,25.3,4.526945
255,2.629417,2.193517,0.4359,0.783187,0.028701,0.443069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.377825,0.9988,5.919e-05,25.6,4.54053
256,2.654999,2.200339,0.454659,0.820487,0.0291,0.444157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.385861,0.9988,5.668e-05,25.7,4.518108
257,2.638807,2.196939,0.441868,0.79508,0.028685,0.443278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.379861,0.9976,5.422e-05,26.0,4.544294
258,2.635003,2.196164,0.438839,0.788937,0.029056,0.44371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385488,0.9976,5.182e-05,26.0,4.526034
259,2.628022,2.192765,0.435257,0.78187,0.029041,0.443218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.388739,0.9976,4.946e-05,25.6,4.52142
260,2.621366,2.194709,0.426657,0.764782,0.028623,0.44266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.372524,0.9976,4.717e-05,25.6,4.560298
261,2.599435,2.190604,0.408831,0.729319,0.028512,0.441712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381977,0.9988,4.492e-05,25.5,4.5325
262,2.611847,2.194104,0.417743,0.747057,0.028309,0.442141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.38688,0.9976,4.273e-05,25.6,4.536819
263,2.62175,2.196155,0.425595,0.762644,0.028936,0.442726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376613,0.9988,4.059e-05,25.8,4.549852
264,2.59878,2.192325,0.406454,0.724649,0.028291,0.441301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381422,0.9976,3.851e-05,25.8,4.542544
265,2.618532,2.195913,0.42262,0.756769,0.028771,0.442353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.383879,0.9988,3.648e-05,25.8,4.529139
266,2.604565,2.193063,0.411501,0.734653,0.028407,0.441751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384221,0.9976,3.45e-05,25.8,4.523066
267,2.587876,2.190111,0.397766,0.707296,0.02853,0.441175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.387411,0.9976,3.258e-05,25.8,4.524249
268,2.588205,2.192859,0.395346,0.702501,0.028152,0.440951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384012,0.9976,3.071e-05,26.2,4.531716
269,2.605302,2.1925,0.412803,0.737211,0.028425,0.44197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.382095,0.9976,2.89e-05,25.6,4.541389
270,2.597536,2.19238,0.405156,0.72204,0.0285,0.441359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385368,0.9976,2.715e-05,25.9,4.532471
271,2.571556,2.189366,0.38219,0.676403,0.028008,0.439886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.385266,0.9976,2.545e-05,25.8,4.538975
272,2.591688,2.191327,0.40036,0.712515,0.028453,0.44103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379401,0.9976,2.38e-05,26.1,4.546612
273,2.582842,2.192656,0.390186,0.692301,0.028179,0.440358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.380028,0.9988,2.221e-05,25.8,4.549409
274,2.561979,2.187522,0.374457,0.661003,0.02779,0.439555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.380852,0.9976,2.068e-05,26.3,4.55228
275,2.584946,2.193339,0.391607,0.695094,0.028456,0.440602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.381941,0.9988,1.921e-05,25.8,4.539412
276,2.59099,2.192546,0.398445,0.708717,0.028369,0.440861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385957,0.9976,1.779e-05,25.7,4.531336
277,2.58619,2.193154,0.393037,0.697948,0.028467,0.440627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376097,0.9976,1.642e-05,25.9,4.556048
278,2.580858,2.191977,0.38888,0.689654,0.028424,0.440536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.386367,0.9988,1.512e-05,25.9,4.527188
279,2.56376,2.188156,0.375603,0.663309,0.02827,0.439486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.381149,0.9988,1.387e-05,25.9,4.536279
280,2.578442,2.194765,0.383677,0.679276,0.028258,0.440384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.371411,0.9976,1.268e-05,25.5,4.573565
281,2.567165,2.190978,0.376186,0.664455,0.028283,0.439587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376933,0.9976,1.154e-05,25.9,4.55421
282,2.567929,2.19292,0.375009,0.662088,0.028273,0.439647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.37537,0.9988,1.047e-05,26.2,4.553649
283,2.579412,2.191892,0.38752,0.687007,0.028213,0.440166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.378011,0.9976,9.45e-06,26.3,4.555617
284,2.557455,2.188522,0.368932,0.650084,0.027838,0.438903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.383532,0.9988,8.48e-06,25.7,4.535052
285,2.551662,2.187206,0.364457,0.641063,0.028118,0.439251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.384412,0.9988,7.58e-06,26.1,4.528932
286,2.552401,2.190702,0.361699,0.635647,0.028261,0.43876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.383127,0.9988,6.73e-06,26.0,4.532033
287,2.55178,2.188943,0.362837,0.637872,0.027812,0.439015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.379027,0.9988,5.95e-06,25.8,4.54587
288,2.575523,2.193871,0.381652,0.67524,0.027968,0.440317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379077,0.9988,5.21e-06,25.9,4.549386
289,2.560518,2.188817,0.3717,0.655482,0.028213,0.439594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.375864,0.9988,4.54e-06,26.0,4.563657
290,2.549042,2.188181,0.360861,0.633984,0.027848,0.438691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.379403,0.9988,3.93e-06,25.9,4.543224
291,2.549774,2.193199,0.356576,0.625424,0.027817,0.438639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.378132,0.9988,3.37e-06,25.9,4.543146
292,2.558131,2.191329,0.366801,0.645832,0.028167,0.438854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385728,0.9976,2.87e-06,26.3,4.517619
293,2.551042,2.188127,0.362915,0.638062,0.027855,0.438839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.378822,0.9976,2.44e-06,25.7,4.551908
294,2.553123,2.186445,0.366677,0.645574,0.027939,0.438902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.376521,0.9988,2.05e-06,26.1,4.552009
295,2.554671,2.191179,0.363492,0.639139,0.028117,0.439222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.380827,0.9988,1.73e-06,26.0,4.538097
296,2.561482,2.191794,0.369688,0.651499,0.028009,0.439381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.374688,0.9976,1.47e-06,26.1,4.563265
297,2.56432,2.192184,0.372136,0.656421,0.028111,0.439258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.379406,0.9988,1.26e-06,26.0,4.548253
298,2.557889,2.189817,0.368072,0.648282,0.028169,0.439311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.383082,0.9976,1.12e-06,25.7,4.534553
299,2.576362,2.194882,0.38148,0.674974,0.028388,0.439928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.385668,0.9988,1.03e-06,26.4,4.526518
300,2.558353,2.19267,0.365683,0.643543,0.028183,0.439115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999,0.379787,0.9976,1e-06,14.4,4.552685
