epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
264,0.011059,1.000000,0.002440,0.998801,42.045891,0.000000,1.000000,0.00003851,0.0000,15.77
265,0.011456,1.000000,0.001316,0.998801,42.026455,0.000000,1.000000,0.00003648,0.0000,15.75
266,0.009922,1.000000,0.000348,1.000000,42.043418,0.000000,1.000000,0.00003450,0.0000,15.78
267,0.009986,1.000000,0.000211,1.000000,42.043039,0.000000,1.000000,0.00003258,0.0000,15.45
268,0.009416,1.000000,0.000269,1.000000,42.107302,0.000000,1.000000,0.00003071,0.0000,15.81
269,0.012016,1.000000,0.000479,1.000000,42.100757,0.000000,1.000000,0.00002890,0.0000,15.82
270,0.009635,1.000000,0.000311,1.000000,42.173452,0.000000,1.000000,0.00002715,0.0000,15.98
271,0.008131,1.000000,0.000180,1.000000,42.142104,0.000000,1.000000,0.00002545,0.0000,15.54
272,0.011939,1.000000,0.000301,1.000000,42.142105,0.000000,1.000000,0.00002380,0.0000,15.48
273,0.009697,1.000000,0.000053,1.000000,42.192449,0.000000,1.000000,0.00002221,0.0000,15.81
274,0.007997,1.000000,0.000052,1.000000,42.177490,0.000000,1.000000,0.00002068,0.0000,15.61
275,0.010441,1.000000,0.000258,1.000000,42.152138,0.000000,1.000000,0.00001921,0.0000,15.48
276,0.008482,1.000000,0.000121,1.000000,42.209965,0.000000,1.000000,0.00001779,0.0000,15.94
277,0.008450,1.000000,0.000192,1.000000,42.223281,0.000000,1.000000,0.00001642,0.0000,15.65
278,0.009188,1.000000,0.000045,1.000000,42.220139,0.000000,1.000000,0.00001512,0.0000,15.57
279,0.009144,1.000000,0.000054,1.000000,42.246052,0.000000,1.000000,0.00001387,0.0000,15.61
280,0.007960,1.000000,0.000080,1.000000,42.287718,0.000000,1.000000,0.00001268,0.0000,15.57
281,0.006509,1.000000,0.000150,1.000000,42.284700,0.000000,1.000000,0.00001154,0.0000,15.64
282,0.010542,1.000000,0.000139,1.000000,42.294802,0.000000,1.000000,0.00001047,0.0000,15.78
283,0.010644,1.000000,0.000332,1.000000,42.318905,0.000000,1.000000,0.00000945,0.0000,15.90
284,0.006338,1.000000,0.000066,1.000000,42.295959,0.000000,1.000000,0.00000848,0.0000,15.61
285,0.009565,1.000000,0.000172,1.000000,42.283395,0.000000,1.000000,0.00000758,0.0000,15.57
286,0.008830,1.000000,0.000287,1.000000,42.318255,0.000000,1.000000,0.00000673,0.0000,15.55
287,0.007572,1.000000,0.000097,1.000000,42.311971,0.000000,1.000000,0.00000595,0.0000,15.56
288,0.007638,1.000000,0.000066,1.000000,42.330492,0.000000,1.000000,0.00000521,0.0000,15.82
289,0.008280,1.000000,0.000162,1.000000,42.378314,0.000000,1.000000,0.00000454,0.0000,15.54
290,0.008676,1.000000,0.000106,1.000000,42.344686,0.000000,1.000000,0.00000393,0.0000,15.70
291,0.008553,1.000000,0.000170,1.000000,42.314804,0.000000,1.000000,0.00000337,0.0000,15.68
292,0.007504,1.000000,0.000106,1.000000,42.293782,0.000000,1.000000,0.00000287,0.0000,15.60
293,0.009708,1.000000,0.000091,1.000000,42.331273,0.000000,1.000000,0.00000244,0.0000,15.52
294,0.007560,1.000000,0.000071,1.000000,42.324594,0.000000,1.000000,0.00000205,0.0000,15.58
295,0.007581,1.000000,0.000068,1.000000,42.343484,0.000000,1.000000,0.00000173,0.0000,15.53
296,0.009861,1.000000,0.000035,1.000000,42.382108,0.000000,1.000000,0.00000147,0.0000,15.92
297,0.008197,1.000000,0.000046,1.000000,42.347796,0.000000,1.000000,0.00000126,0.0000,15.54
298,0.007958,1.000000,0.000070,1.000000,42.349664,0.000000,1.000000,0.00000112,0.0000,15.73
299,0.008630,1.000000,0.000060,1.000000,42.356136,0.000000,1.000000,0.00000103,0.0000,15.66
300,0.008987,1.000000,0.000121,1.000000,42.381192,0.000000,1.000000,0.00000100,0.0000,15.51
