epoch,train_loss,train_acc,val_loss,val_acc,val_true_class_margin,consistency_loss,view_agreement,lr,drop_path,epoch_time_sec
167,4.391770,0.999851,0.028064,0.994005,30.994339,0.028333,1.000000,0.00043575,0.0000,22.86
168,4.355153,0.999851,0.025208,0.994005,31.031846,0.028325,1.000000,0.00043039,0.0000,22.83
169,4.268444,0.999851,0.007382,0.997602,31.257197,0.025663,1.000000,0.00042503,0.0000,22.93
170,4.222503,0.999851,0.023156,0.994005,31.153005,0.026079,1.000000,0.00041969,0.0000,23.02
171,4.206417,0.999851,0.028849,0.992806,31.030344,0.024747,1.000000,0.00041435,0.0000,22.83
172,4.137268,0.999851,0.034967,0.994005,31.117277,0.023353,1.000000,0.00040903,0.0000,22.94
173,4.199342,0.999851,0.014518,0.996403,31.183256,0.025378,1.000000,0.00040372,0.0000,22.88
174,4.186001,0.999851,0.040947,0.990408,31.185014,0.026368,1.000000,0.00039841,0.0000,22.67
175,4.152347,0.999851,0.021064,0.995204,31.305925,0.025911,1.000000,0.00039312,0.0000,22.73
176,4.132618,0.999851,0.018815,0.992806,31.326907,0.027197,1.000000,0.00038784,0.0000,22.69
177,4.033308,0.999851,0.022849,0.991607,31.484491,0.023474,1.000000,0.00038258,0.0000,22.74
178,3.956888,0.999851,0.021123,0.996403,30.612239,0.022175,1.000000,0.00037733,0.0000,22.60
179,4.049300,0.999851,0.022976,0.994005,31.610432,0.024714,1.000000,0.00037209,0.0000,22.83
180,4.088841,0.999851,0.018281,0.995204,30.859629,0.024719,1.000000,0.00036687,0.0000,23.96
181,3.961041,0.999851,0.022551,0.995204,31.594165,0.022205,1.000000,0.00036166,0.0000,25.27
182,3.903124,0.999851,0.016392,0.995204,31.476253,0.022541,1.000000,0.00035647,0.0000,26.61
183,3.929727,0.999851,0.018835,0.996403,31.661107,0.022973,1.000000,0.00035130,0.0000,23.84
184,3.902236,0.999851,0.017124,0.995204,32.060721,0.021828,1.000000,0.00034615,0.0000,24.98
185,3.885215,0.999851,0.011320,0.997602,31.991588,0.021291,1.000000,0.00034101,0.0000,23.31
186,3.800152,0.999851,0.009792,0.996403,32.167334,0.020685,1.000000,0.00033589,0.0000,23.25
187,3.815870,0.999851,0.021690,0.996403,31.699852,0.021015,1.000000,0.00033079,0.0000,23.14
188,3.724922,0.999851,0.013395,0.995204,31.998948,0.020235,1.000000,0.00032571,0.0000,23.16
189,3.766215,0.999851,0.016969,0.996403,31.946474,0.021293,1.000000,0.00032065,0.0000,23.00
190,3.739590,0.999851,0.013738,0.996403,31.577835,0.021636,1.000000,0.00031562,0.0000,23.19
191,3.767929,0.999851,0.026365,0.994005,32.027552,0.019964,1.000000,0.00031060,0.0000,23.52
192,3.727603,0.999851,0.014953,0.998801,32.002380,0.018472,1.000000,0.00030561,0.0000,23.04
193,3.644397,0.999851,0.018466,0.997602,32.064458,0.020634,1.000000,0.00030064,0.0000,24.20
194,3.694270,0.999851,0.015873,0.997602,32.052256,0.020214,1.000000,0.00029569,0.0000,24.52
195,3.562430,0.999851,0.016338,0.994005,32.260026,0.018044,1.000000,0.00029077,0.0000,23.98
