epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
188,2,1.935887,1.000000,1.963754,0.997602,0.00000393,6.43
189,2,1.937385,1.000000,1.961159,0.997602,0.00000347,6.35
190,2,1.937150,1.000000,1.963152,0.997602,0.00000304,6.39
191,2,1.935889,1.000000,1.961399,0.997602,0.00000265,6.69
192,2,1.937220,1.000000,1.963001,0.997602,0.00000231,6.30
193,2,1.936333,1.000000,1.962453,0.997602,0.00000200,6.63
194,2,1.936140,1.000000,1.963177,0.997602,0.00000174,6.41
195,2,1.936567,1.000000,1.962217,0.997602,0.00000151,6.45
196,2,1.936372,1.000000,1.961323,0.997602,0.00000133,6.37
197,2,1.936890,1.000000,1.961216,0.997602,0.00000118,6.41
198,2,1.937716,1.000000,1.961754,0.997602,0.00000108,6.20
199,2,1.936838,1.000000,1.962735,0.997602,0.00000102,6.39
200,2,1.935889,1.000000,1.963293,0.997602,0.00000100,6.42
