epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
71,0.674827,2.169565,0.457871,0.0,0.0,0.457871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.83125,1.0,0.001954,0.9988,7.17e-06,33.7,33.487137
72,0.67204,2.161671,0.455873,0.0,0.0,0.455873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.86681548,1.0,0.001452,1.0,6.78e-06,33.9,33.472313
73,0.678418,2.223321,0.456086,0.0,0.0,0.456086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.78229167,1.0,0.001053,1.0,6.41e-06,34.1,33.446152
74,0.676996,2.220778,0.454919,0.0,0.0,0.454919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.81145833,1.0,0.001132,1.0,6.04e-06,33.6,33.509693
75,0.680531,2.259363,0.454594,0.0,0.0,0.454594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7610119,0.9999,0.001318,1.0,5.68e-06,34.2,33.483812
76,0.672438,2.191183,0.45332,0.0,0.0,0.45332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.84434524,0.9999,0.001339,1.0,5.33e-06,33.5,33.492779
77,0.671856,2.194176,0.452439,0.0,0.0,0.452439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.81220238,1.0,0.00138,1.0,5e-06,33.6,33.487049
78,0.669003,2.169561,0.452047,0.0,0.0,0.452047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.83363095,1.0,0.001435,1.0,4.67e-06,34.4,33.465713
79,0.660035,2.095985,0.450437,0.0,0.0,0.450437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.93199405,1.0,0.001232,1.0,4.36e-06,34.9,33.520418
80,0.660818,2.105296,0.450288,0.0,0.0,0.450288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.9422619,1.0,0.001048,1.0,4.06e-06,33.6,33.514577
81,0.664187,2.140853,0.450101,0.0,0.0,0.450101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.87083333,1.0,0.001207,1.0,3.77e-06,33.9,33.506409
82,0.667942,2.188834,0.449058,0.0,0.0,0.449058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.8639881,0.9999,0.001107,1.0,3.49e-06,32.9,33.493437
83,0.66833,2.197047,0.448625,0.0,0.0,0.448625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.80357143,1.0,0.001197,1.0,3.23e-06,32.8,33.485253
84,0.669287,2.196412,0.449646,0.0,0.0,0.449646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.83095238,1.0,0.001545,1.0,2.98e-06,33.1,33.524438
85,0.656847,2.088831,0.447964,0.0,0.0,0.447964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.90714286,1.0,0.001694,0.9988,2.75e-06,34.0,33.478022
86,0.664716,2.169642,0.447752,0.0,0.0,0.447752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.84017857,1.0,0.001187,1.0,2.53e-06,33.1,33.513103
87,0.67307,2.248129,0.448257,0.0,0.0,0.448257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.77008929,1.0,0.001457,1.0,2.32e-06,33.0,33.50861
88,0.671531,2.242816,0.447249,0.0,0.0,0.447249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.77232143,0.9999,0.001463,1.0,2.13e-06,33.7,33.510689
89,0.658067,2.110571,0.44701,0.0,0.0,0.44701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.92366071,0.9999,0.001334,1.0,1.95e-06,33.7,33.468179
90,0.665498,2.184825,0.447016,0.0,0.0,0.447016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.85282738,0.9999,0.001347,1.0,1.79e-06,33.6,33.458764
91,0.671967,2.253473,0.446619,0.0,0.0,0.446619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.78720238,0.9999,0.000975,1.0,1.64e-06,33.0,33.507364
92,0.67208,2.256855,0.446395,0.0,0.0,0.446395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.7360119,0.9999,0.001537,0.9988,1.5e-06,33.9,33.546924
93,0.655902,2.097184,0.446184,0.0,0.0,0.446184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.9421131,0.9999,0.001614,0.9988,1.39e-06,34.1,33.568901
94,0.657681,2.121619,0.445519,0.0,0.0,0.445519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.89092262,0.9999,0.001358,0.9988,1.28e-06,33.8,33.50071
95,0.662445,2.161986,0.446247,0.0,0.0,0.446247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.90282738,1.0,0.001071,1.0,1.2e-06,34.0,33.513857
96,0.661172,2.153077,0.445864,0.0,0.0,0.445864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.85892857,0.9999,0.001461,1.0,1.13e-06,33.4,33.507783
97,0.663666,2.181447,0.445522,0.0,0.0,0.445522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.84761905,1.0,0.001584,0.9988,1.07e-06,33.7,33.483723
98,0.666803,2.212171,0.445586,0.0,0.0,0.445586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.80446429,1.0,0.001614,1.0,1.03e-06,34.2,33.47177
99,0.667346,2.217811,0.445565,0.0,0.0,0.445565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.78675595,1.0,0.00146,0.9988,1.01e-06,33.8,33.537695
100,0.661225,2.163823,0.444843,0.0,0.0,0.444843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.82440476,1.0,0.001418,0.9988,1e-06,33.4,33.5364
