epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,loss_ce_weighted,loss_ls_kd,loss_ls_kd_weighted,student_logit_std,teacher_logit_std,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
236,5.687249,2.155419,0.392425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15541941,0.39242546,3.53182918,1.12201569,6.27074088,0.9999,0.40572,0.9988,0.00011632,27.1,5.006652
237,5.668464,2.153044,0.390602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1530439,0.39060219,3.51541971,1.12200055,6.27029897,0.9999,0.395057,0.9988,0.00011288,27.1,5.038368
238,5.666465,2.150038,0.390714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15003829,0.39071409,3.51642678,1.12192017,6.27011517,1.0,0.422353,0.9988,0.00010949,26.7,4.950723
239,5.675816,2.149862,0.391773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14986193,0.39177272,3.52595448,1.12173261,6.26985742,1.0,0.400455,0.9976,0.00010615,27.1,5.003236
240,5.695758,2.153557,0.393578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15355657,0.39357791,3.54220122,1.11982499,6.2701012,1.0,0.403822,0.9988,0.00010285,27.0,5.027395
241,5.657867,2.146736,0.390126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14673645,0.39012565,3.51113085,1.12160075,6.27138482,1.0,0.404104,0.9988,9.96e-05,26.8,5.025613
242,5.696265,2.154242,0.393558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1542417,0.3935581,3.54202289,1.1182193,6.2710491,1.0,0.395661,0.9988,9.64e-05,26.9,5.042247
243,5.660271,2.151006,0.389918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15100585,0.38991835,3.50926516,1.12047648,6.27091058,0.9999,0.400218,0.9988,9.324e-05,26.8,5.019404
244,5.65008,2.149449,0.388959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14944886,0.38895898,3.50063081,1.12123067,6.27052749,0.9999,0.403041,0.9988,9.013e-05,27.1,5.027831
245,5.652838,2.151001,0.389093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15100068,0.38909304,3.50183738,1.11891232,6.27060606,0.9999,0.402031,0.9988,8.707e-05,26.7,5.027557
246,5.637615,2.150113,0.3875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15011321,0.38750024,3.48750215,1.11892538,6.27037619,1.0,0.387932,0.9988,8.406e-05,27.0,5.060151
247,5.613355,2.145095,0.385362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14509532,0.38536222,3.46826002,1.1205599,6.27050515,1.0,0.38902,0.9988,8.109e-05,27.1,5.061727
248,5.646969,2.149123,0.38865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14912251,0.38864959,3.49784627,1.11814851,6.27068499,0.9999,0.393999,0.9988,7.818e-05,26.9,5.054208
249,5.646032,2.149779,0.388473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14977882,0.38847257,3.49625317,1.11661799,6.26878566,1.0,0.407979,0.9988,7.531e-05,27.0,5.010737
250,5.612334,2.143239,0.385455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14323873,0.38545498,3.46909485,1.11894486,6.26867764,0.9999,0.400232,0.9988,7.25e-05,27.0,5.035222
251,5.626991,2.148677,0.386479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14867734,0.38647928,3.47831353,1.11742271,6.2689043,0.9999,0.407354,0.9988,6.974e-05,27.0,5.01772
252,5.611892,2.148635,0.384806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14863538,0.38480624,3.46325618,1.11722105,6.27040182,1.0,0.392289,0.9988,6.702e-05,27.0,5.064769
253,5.635339,2.152089,0.387028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15208925,0.38702774,3.48324967,1.11561595,6.26964789,0.9999,0.408826,1.0,6.436e-05,26.9,5.017205
254,5.651437,2.152393,0.388783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15239328,0.38878266,3.49904398,1.1146294,6.2699048,0.9997,0.40025,0.9988,6.175e-05,27.0,5.038983
255,5.598114,2.143369,0.383861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14336894,0.38386057,3.45474515,1.11915367,6.26906177,0.9999,0.40386,0.9988,5.919e-05,26.7,5.032532
256,5.615707,2.145911,0.385533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14591082,0.38553292,3.46979629,1.11385773,6.26889188,1.0,0.404839,0.9988,5.668e-05,26.7,5.023706
257,5.620079,2.149482,0.385622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14948241,0.3856218,3.4705962,1.11564755,6.26948872,1.0,0.398054,0.9988,5.422e-05,26.6,5.047413
258,5.63729,2.148002,0.387699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14800196,0.38769862,3.48928754,1.11471597,6.26842441,1.0,0.410971,0.9988,5.182e-05,27.1,5.009661
259,5.6102,2.146606,0.384844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14660648,0.38484376,3.46359384,1.1154844,6.26952205,1.0,0.410557,1.0,4.946e-05,27.0,5.012306
260,5.607143,2.144327,0.384757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14432717,0.38475732,3.46281585,1.11547877,6.26941106,0.9999,0.407407,0.9976,4.717e-05,27.1,5.023778
261,5.571537,2.1405,0.381226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14050045,0.38122633,3.43103693,1.11656023,6.26965996,0.9999,0.40616,0.9988,4.492e-05,27.0,5.028778
262,5.630123,2.149368,0.386751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14936819,0.38675051,3.48075461,1.11197296,6.26877753,0.9999,0.395924,0.9988,4.273e-05,27.1,5.064387
263,5.580641,2.14294,0.381967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14294003,0.38196672,3.43770052,1.11506904,6.27113124,0.9997,0.402726,0.9988,4.059e-05,26.9,5.035649
264,5.589306,2.147847,0.382384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14784714,0.38238435,3.4414592,1.1120394,6.26947625,0.9999,0.414877,0.9988,3.851e-05,27.1,5.001034
265,5.605724,2.150507,0.383913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15050697,0.38391298,3.45521683,1.11215614,6.26977628,0.9999,0.403438,0.9988,3.648e-05,27.1,5.041504
266,5.581943,2.141068,0.382319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14106803,0.38231945,3.44087509,1.11467487,6.2688711,1.0,0.407525,0.9988,3.45e-05,27.1,5.032279
267,5.585708,2.148472,0.381915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14847185,0.3819151,3.43723594,1.11494323,6.2695876,0.9999,0.406419,0.9988,3.258e-05,26.9,5.023888
268,5.561923,2.142144,0.379975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14214422,0.37997542,3.41977879,1.1166907,6.26925829,0.9999,0.409305,0.9988,3.071e-05,26.9,5.017227
269,5.600652,2.14631,0.383816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14631019,0.38381571,3.45434135,1.11251607,6.269638,1.0,0.40203,0.9988,2.89e-05,26.9,5.043903
270,5.567183,2.145627,0.380173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14562697,0.38017291,3.42155622,1.11247384,6.27071588,0.9999,0.399217,1.0,2.715e-05,27.0,5.047799
271,5.539698,2.135118,0.378287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13511811,0.37828669,3.40458021,1.11511714,6.26914709,1.0,0.411987,0.9988,2.545e-05,26.8,5.015038
272,5.584484,2.146769,0.381968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14676903,0.3819683,3.4377147,1.11144892,6.26926046,1.0,0.404687,0.9988,2.38e-05,26.9,5.029079
273,5.579592,2.146425,0.381463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14642537,0.381463,3.43316702,1.11250483,6.27005618,1.0,0.404414,0.9988,2.221e-05,27.1,5.032401
274,5.558026,2.14377,0.379362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14376953,0.3793618,3.41425624,1.11133801,6.26959852,0.9997,0.403507,1.0,2.068e-05,27.1,5.040151
275,5.586609,2.147822,0.382087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14782229,0.38208746,3.43878713,1.11241538,6.27001311,0.9999,0.413898,0.9988,1.921e-05,27.0,5.003049
276,5.570355,2.146203,0.380461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14620347,0.38046131,3.42415183,1.11516725,6.27108573,1.0,0.40824,0.9988,1.779e-05,27.0,5.028895
277,5.594964,2.14619,0.383197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14619014,0.38319707,3.44877362,1.1128199,6.26920726,1.0,0.39837,0.9988,1.642e-05,26.8,5.049288
278,5.59703,2.149594,0.383048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14959447,0.38304843,3.44743583,1.1123174,6.26831881,1.0,0.405759,0.9988,1.512e-05,27.0,5.032809
279,5.536964,2.139409,0.377506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13940861,0.37750613,3.39755516,1.11486219,6.2695254,1.0,0.405756,0.9988,1.387e-05,26.9,5.032826
280,5.550398,2.143257,0.378571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14325669,0.37857131,3.40714179,1.11143306,6.26978347,0.9999,0.397779,0.9988,1.268e-05,27.0,5.05906
281,5.557546,2.145485,0.379118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14548543,0.3791178,3.41206017,1.11259054,6.26922915,0.9999,0.398349,0.9988,1.154e-05,27.0,5.057695
282,5.58696,2.144808,0.382461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14480787,0.38246131,3.44215182,1.11142127,6.26920251,0.9999,0.402805,0.9988,1.047e-05,26.9,5.040761
283,5.568452,2.148175,0.380031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14817545,0.38003076,3.42027687,1.11162252,6.27066812,0.9999,0.40082,0.9988,9.45e-06,26.8,5.0527
284,5.547083,2.138147,0.378771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13814694,0.37877064,3.40893575,1.11333547,6.2694809,1.0,0.404213,0.9988,8.48e-06,26.9,5.033388
285,5.567062,2.14632,0.380083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14631966,0.38008253,3.42074275,1.11177027,6.2698346,1.0,0.414178,0.9988,7.58e-06,27.0,5.0131
286,5.530141,2.138438,0.376856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13843836,0.37685581,3.39170231,1.11480352,6.26761572,0.9999,0.410144,0.9988,6.73e-06,27.1,5.022755
287,5.556586,2.143783,0.3792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14378319,0.37920028,3.41280247,1.11409793,6.27197068,0.9999,0.406222,0.9988,5.95e-06,27.0,5.032761
288,5.582272,2.148943,0.381481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14894258,0.38148109,3.43332983,1.10995125,6.26874364,0.9999,0.40787,1.0,5.21e-06,27.2,5.018016
289,5.532127,2.137816,0.377146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13781629,0.37714564,3.3943108,1.11468171,6.27096846,1.0,0.402077,0.9988,4.54e-06,27.1,5.042163
290,5.562091,2.142223,0.379985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14222345,0.37998523,3.41986711,1.11369186,6.27070842,0.9999,0.404281,1.0,3.93e-06,27.1,5.041011
291,5.576592,2.145406,0.381243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14540621,0.38124282,3.43118533,1.10941257,6.26908446,1.0,0.408607,0.9988,3.37e-06,27.1,5.02568
292,5.535708,2.139759,0.377328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13975863,0.37732766,3.39594891,1.11287566,6.26885945,0.9999,0.41305,0.9988,2.87e-06,27.2,5.011669
293,5.565492,2.140763,0.380525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1407631,0.38052541,3.42472869,1.11147472,6.26712814,1.0,0.397058,0.9988,2.44e-06,27.0,5.063774
294,5.540315,2.14128,0.377671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14128045,0.37767051,3.39903455,1.11331424,6.27029181,1.0,0.40996,1.0,2.05e-06,27.4,5.015768
295,5.564251,2.145354,0.379877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.14535444,0.37987742,3.41889674,1.11258998,6.27068243,1.0,0.405092,0.9988,1.73e-06,27.0,5.035304
