epoch,phase,train_loss,train_acc,val_loss,val_acc,lr,epoch_time_sec
177,2,1.873736,1.000000,1.902667,0.998801,0.00001168,37.81
178,2,1.873737,1.000000,1.902594,0.998801,0.00001078,37.79
179,2,1.873049,1.000000,1.903426,0.998801,0.00000992,37.81
180,2,1.873043,1.000000,1.901902,0.998801,0.00000910,37.81
181,2,1.872895,1.000000,1.902088,0.998801,0.00000832,37.84
182,2,1.873975,1.000000,1.902735,0.998801,0.00000757,37.90
183,2,1.873703,1.000000,1.902118,0.998801,0.00000687,37.67
184,2,1.873126,1.000000,1.901835,0.998801,0.00000620,37.99
185,2,1.873200,1.000000,1.901956,0.998801,0.00000557,37.92
186,2,1.873277,1.000000,1.902216,0.998801,0.00000499,37.78
187,2,1.872680,1.000000,1.901179,0.998801,0.00000444,37.78
188,2,1.873226,1.000000,1.901208,0.998801,0.00000393,37.63
189,2,1.872826,1.000000,1.902391,0.998801,0.00000347,37.64
190,2,1.872875,1.000000,1.901046,0.998801,0.00000304,37.76
191,2,1.872810,1.000000,1.902303,0.998801,0.00000265,37.83
192,2,1.873728,1.000000,1.901365,0.998801,0.00000231,37.90
193,2,1.872517,1.000000,1.901462,0.998801,0.00000200,37.99
194,2,1.873165,1.000000,1.902114,0.998801,0.00000174,37.80
195,2,1.872750,1.000000,1.900935,0.998801,0.00000151,37.87
196,2,1.872756,1.000000,1.900540,0.998801,0.00000133,37.85
197,2,1.872711,1.000000,1.900846,0.998801,0.00000118,37.95
198,2,1.872697,1.000000,1.901544,0.998801,0.00000108,37.71
199,2,1.872992,1.000000,1.900903,0.998801,0.00000102,37.90
200,2,1.872415,1.000000,1.901376,0.998801,0.00000100,37.81
