epoch,train_loss,train_ce,train_kd,train_center,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,train_tdl,train_contrast,train_topkd,train_tckd,train_nckd,hard_ratio,avg_true_rank,weighted_center,weighted_feature,weighted_relation,center_weight_effective,feature_weight_effective,relation_weight_effective,grad_norm_ce,grad_norm_center,grad_norm_feature,grad_norm_relation,adaptive_stage,icd_sdc_active,icd_positive_pairs,icd_bank_occupancy,icd_true_class_margin,loss_fcd,loss_arcface_raw,loss_arcface_weighted,loss_logit_kd_weighted,logit_kd_effective_weight,train_acc,val_loss,val_acc,lr,time_s,val_true_class_margin
130,0.851306,4.274738,0.423832,0.0,0.0,0.252228,17.160414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.30997024,0.252228,4.27473798,0.42747381,0.17160414,0.01,0.9999,0.003813,0.9988,0.00063413,38.5,30.238921
131,0.848446,4.260851,0.422361,0.0,0.0,0.251,17.136165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.34404762,0.25099964,4.26085148,0.42608515,0.17136165,0.01,0.9999,0.001244,1.0,0.00062891,39.6,30.617132
132,0.844252,4.215107,0.422741,0.0,0.0,0.252166,17.057472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.41130952,0.25216626,4.21510673,0.42151068,0.17057472,0.01,0.9999,0.00942,0.9964,0.00062367,39.7,30.12776
133,0.838128,4.158563,0.422272,0.0,0.0,0.251878,17.039369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.45833333,0.25187828,4.15856309,0.41585632,0.17039369,0.01,0.9999,0.004016,0.9988,0.00061842,39.3,30.507588
134,0.82722,4.067802,0.42044,0.0,0.0,0.250416,17.002406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.52991071,0.25041591,4.067802,0.40678021,0.17002406,0.01,0.9996,0.003581,0.9988,0.00061316,38.9,30.275435
135,0.834117,4.144488,0.419668,0.0,0.0,0.250029,16.963981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.52366071,0.25002864,4.14448812,0.41444882,0.16963981,0.01,0.9999,0.003068,0.9976,0.00060788,39.1,30.376344
136,0.804004,3.8731,0.416694,0.0,0.0,0.248813,16.788129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.79583333,0.24881302,3.87309989,0.38730999,0.16788129,0.01,0.9997,0.002846,0.9988,0.00060259,38.9,30.494545
137,0.80536,3.889639,0.416397,0.0,0.0,0.248443,16.795329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.76056548,0.24844322,3.88963896,0.3889639,0.16795329,0.01,0.9997,0.008122,0.9964,0.00059728,38.9,30.137388
138,0.809459,3.935685,0.41589,0.0,0.0,0.248282,16.760795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.70610119,0.24828232,3.93568494,0.3935685,0.16760795,0.01,0.9997,0.003488,0.9988,0.00059197,38.6,31.075435
139,0.816082,3.99406,0.416676,0.0,0.0,0.248839,16.783762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.68363095,0.24883876,3.99406009,0.39940601,0.16783761,0.01,0.9999,0.000831,1.0,0.00058665,38.7,31.149119
140,0.804355,3.900322,0.414323,0.0,0.0,0.247535,16.678815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.77916667,0.24753498,3.90032188,0.39003219,0.16678815,0.01,0.9999,0.005781,0.9988,0.00058131,38.5,31.022481
141,0.805616,3.911487,0.414467,0.0,0.0,0.247482,16.698506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.79285714,0.24748213,3.91148719,0.39114873,0.16698505,0.01,0.9999,0.007788,0.9976,0.00057597,38.9,30.651959
142,0.79205,3.799751,0.412075,0.0,0.0,0.245967,16.610747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.89375,0.24596736,3.7997508,0.37997508,0.16610746,0.01,0.9999,0.004052,0.9988,0.00057061,39.1,30.86209
143,0.788817,3.774211,0.411395,0.0,0.0,0.245414,16.598184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.965625,0.24541359,3.77421107,0.37742111,0.16598183,0.01,0.9997,0.003214,0.9988,0.00056525,39.2,30.687853
144,0.78839,3.761239,0.412266,0.0,0.0,0.246124,16.614266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.93988095,0.24612369,3.76123883,0.37612389,0.16614265,0.01,0.9999,0.000651,1.0,0.00055988,38.1,31.164269
145,0.788687,3.770723,0.411615,0.0,0.0,0.245884,16.573037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.9671131,0.24588439,3.77072311,0.37707232,0.16573036,0.01,0.9999,0.006205,0.9988,0.00055451,37.6,30.076896
146,0.784428,3.740956,0.410332,0.0,0.0,0.245045,16.528656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,24.98348214,0.24504545,3.74095584,0.37409559,0.16528656,0.01,0.9999,0.003957,0.9988,0.00054912,38.1,31.216176
147,0.778271,3.680275,0.410243,0.0,0.0,0.245151,16.509179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.00714286,0.24515143,3.68027486,0.36802749,0.16509179,0.01,0.9999,0.002567,0.9988,0.00054373,38.7,30.839825
148,0.773273,3.645965,0.408676,0.0,0.0,0.244083,16.459322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.07782738,0.24408308,3.64596511,0.36459652,0.16459321,0.01,0.9999,0.001409,1.0,0.00053834,39.1,30.653743
149,0.760567,3.541171,0.40645,0.0,0.0,0.242782,16.366844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.19940476,0.24278183,3.54117057,0.35411706,0.16366844,0.01,0.9999,0.001666,1.0,0.00053294,39.3,30.993299
150,0.759885,3.536386,0.406247,0.0,0.0,0.242705,16.354199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.24136905,0.24270463,3.53638605,0.35363861,0.16354198,0.01,0.9999,0.001757,0.9988,0.00052754,38.9,31.095605
151,0.765316,3.589792,0.406337,0.0,0.0,0.242369,16.396789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.12366071,0.2423694,3.58979189,0.35897919,0.16396788,0.01,0.9997,0.00515,0.9976,0.00052214,39.4,31.601477
152,0.755653,3.520318,0.403621,0.0,0.0,0.241067,16.255356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.23169643,0.24106717,3.52031829,0.35203184,0.16255356,0.01,0.9999,0.001002,0.9988,0.00051673,39.0,31.193026
153,0.752168,3.50023,0.402145,0.0,0.0,0.240249,16.189634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.31845238,0.24024876,3.50022966,0.35002297,0.16189634,0.01,0.9999,0.000141,1.0,0.00051132,39.0,30.872285
154,0.741218,3.389574,0.402261,0.0,0.0,0.240412,16.184898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.36741071,0.24041162,3.38957367,0.33895737,0.16184897,0.01,0.9999,0.000454,1.0,0.00050591,38.8,31.819971
155,0.732218,3.32368,0.39985,0.0,0.0,0.238795,16.105437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.47172619,0.23879524,3.32368027,0.33236803,0.16105437,0.01,0.9999,0.003044,0.9988,0.0005005,39.1,31.896933
156,0.754246,3.525774,0.401668,0.0,0.0,0.239719,16.19492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.25491071,0.23971919,3.52577353,0.35257736,0.1619492,0.01,0.9999,0.003242,0.9988,0.00049509,39.2,30.868886
157,0.720217,3.209893,0.399227,0.0,0.0,0.238886,16.034089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.62127976,0.23888641,3.20989288,0.32098929,0.16034089,0.01,0.9999,0.003109,0.9988,0.00048968,38.8,31.954696
158,0.729784,3.31214,0.398569,0.0,0.0,0.237898,16.067124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.51636905,0.23789824,3.31214049,0.33121406,0.16067124,0.01,0.9999,0.001863,0.9988,0.00048427,38.1,31.969997
159,0.737909,3.37602,0.400307,0.0,0.0,0.239434,16.087318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.47752976,0.23943422,3.37602014,0.33760202,0.16087318,0.01,0.9999,0.000101,1.0,0.00047886,38.4,31.806846
160,0.742707,3.426831,0.400024,0.0,0.0,0.239196,16.082845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.390625,0.23919591,3.42683062,0.34268307,0.16082845,0.01,0.9999,0.000225,1.0,0.00047346,38.4,31.219651
161,0.726374,3.289348,0.39744,0.0,0.0,0.237538,15.990177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.575,0.23753787,3.28934776,0.32893478,0.15990177,0.01,0.9999,0.000331,1.0,0.00046806,39.5,31.282602
162,0.712446,3.157225,0.396724,0.0,0.0,0.237533,15.919072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.66666667,0.23753323,3.15722525,0.31572253,0.15919072,0.01,0.9999,0.001848,0.9988,0.00046266,39.5,31.887242
163,0.718115,3.218515,0.396263,0.0,0.0,0.236906,15.935726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.64568452,0.23690617,3.21851486,0.32185149,0.15935726,0.01,0.9999,0.000368,1.0,0.00045727,38.4,32.129298
164,0.702152,3.079671,0.394185,0.0,0.0,0.235705,15.848006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.82693452,0.23570491,3.07967104,0.30796711,0.15848005,0.01,0.9999,0.000322,1.0,0.00045188,37.8,32.609445
165,0.703565,3.099585,0.393607,0.0,0.0,0.235306,15.830063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.78541667,0.23530631,3.09958538,0.30995854,0.15830062,0.01,0.9999,0.00189,0.9988,0.00044649,37.6,31.743688
166,0.698407,3.054201,0.392987,0.0,0.0,0.235011,15.797552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.86383929,0.23501136,3.05420113,0.30542012,0.15797552,0.01,0.9999,0.003032,0.9988,0.00044112,37.6,31.998885
167,0.703232,3.104161,0.392816,0.0,0.0,0.23468,15.813579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.80401786,0.23468003,3.10416094,0.3104161,0.15813579,0.01,0.9999,0.001834,0.9988,0.00043575,38.7,32.249861
168,0.701277,3.088685,0.392408,0.0,0.0,0.234745,15.76629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.82366071,0.23474529,3.08868488,0.30886849,0.1576629,0.01,0.9999,0.000831,1.0,0.00043039,39.2,32.292857
169,0.696987,3.059636,0.391024,0.0,0.0,0.233737,15.728631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.84255952,0.23373749,3.0596357,0.30596358,0.1572863,0.01,0.9999,0.002145,0.9988,0.00042503,38.7,32.669607
170,0.687455,2.973789,0.390076,0.0,0.0,0.23329,15.678598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.89479167,0.23329031,2.97378938,0.29737894,0.15678597,0.01,0.9999,0.002726,0.9976,0.00041969,38.4,32.579662
171,0.689954,3.004928,0.389461,0.0,0.0,0.232738,15.672261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,25.92113095,0.23273828,3.00492813,0.30049282,0.15672261,0.01,0.9999,0.000319,1.0,0.00041435,39.6,32.38792
172,0.682204,2.94522,0.387682,0.0,0.0,0.231596,15.608588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.04895833,0.23159644,2.94522024,0.29452203,0.15608588,0.01,0.9999,0.000387,1.0,0.00040903,39.6,32.445779
173,0.677682,2.901349,0.387548,0.0,0.0,0.231778,15.576966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.05550595,0.23177789,2.90134866,0.29013487,0.15576965,0.01,0.9999,0.000286,1.0,0.00040372,39.1,32.802575
174,0.675733,2.882145,0.387518,0.0,0.0,0.231941,15.557685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.07321429,0.23194134,2.88214496,0.2882145,0.15557685,0.01,0.9999,0.000469,1.0,0.00039841,39.0,32.204463
175,0.67529,2.875681,0.387722,0.0,0.0,0.231909,15.581304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.14642857,0.23190917,2.8756805,0.28756806,0.15581304,0.01,0.9999,0.000228,1.0,0.00039312,38.6,32.569379
176,0.673682,2.862021,0.38748,0.0,0.0,0.231843,15.563646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.1389881,0.2318431,2.86202054,0.28620206,0.15563646,0.01,0.9999,0.00149,0.9988,0.00038784,38.9,32.36002
177,0.669432,2.83606,0.385826,0.0,0.0,0.230631,15.519561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.134375,0.23063076,2.83605987,0.28360599,0.15519561,0.01,0.9999,0.007812,0.9988,0.00038258,38.7,31.987335
178,0.669664,2.850047,0.384659,0.0,0.0,0.230038,15.462095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.14866071,0.23003792,2.85004748,0.28500475,0.15462095,0.01,0.9999,0.001689,0.9988,0.00037733,38.7,32.846104
179,0.650873,2.67376,0.383497,0.0,0.0,0.229595,15.390261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.36309524,0.22959479,2.67376026,0.26737603,0.15390261,0.01,0.9999,0.000568,1.0,0.00037209,39.1,33.308801
180,0.664797,2.807777,0.384019,0.0,0.0,0.229607,15.441254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.21383929,0.22960675,2.80777731,0.28077774,0.15441254,0.01,0.9999,0.000189,1.0,0.00036687,39.3,32.574342
181,0.667772,2.844957,0.383276,0.0,0.0,0.229402,15.387449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.16041667,0.22940177,2.84495674,0.28449568,0.15387449,0.01,0.9999,0.000232,1.0,0.00036166,39.0,32.648071
182,0.64751,2.6581,0.3817,0.0,0.0,0.228508,15.319235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.40520833,0.22850794,2.65810034,0.26581004,0.15319235,0.01,0.9999,0.002328,0.9988,0.00035647,38.7,33.197102
183,0.657848,2.764639,0.381384,0.0,0.0,0.227876,15.350824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.25833333,0.22787586,2.76463915,0.27646392,0.15350824,0.01,0.9999,0.000105,1.0,0.0003513,37.9,33.375058
184,0.653355,2.721633,0.381191,0.0,0.0,0.227897,15.329475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.33794643,0.22789651,2.72163339,0.27216334,0.15329475,0.01,0.9999,0.000881,1.0,0.00034615,37.3,32.782443
185,0.653509,2.734007,0.380109,0.0,0.0,0.227443,15.266586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.33363095,0.22744267,2.73400721,0.27340073,0.15266586,0.01,0.9999,0.001397,0.9988,0.00034101,37.7,32.67076
186,0.63939,2.597831,0.379607,0.0,0.0,0.227238,15.236923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.471875,0.22723809,2.59783092,0.2597831,0.15236922,0.01,0.9999,0.000141,1.0,0.00033589,38.7,32.775155
187,0.643237,2.648272,0.378409,0.0,0.0,0.226157,15.225257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.43943452,0.22615687,2.64827205,0.26482721,0.15225257,0.01,0.9999,0.001252,0.9988,0.00033079,38.7,33.341473
188,0.64078,2.62221,0.378559,0.0,0.0,0.22659,15.196938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.4608631,0.22658982,2.62220992,0.262221,0.15196938,0.01,0.9999,0.000174,1.0,0.00032571,38.7,33.29059
189,0.62956,2.530602,0.376499,0.0,0.0,0.22551,15.098981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.59732143,0.22550968,2.53060154,0.25306016,0.15098981,0.01,0.9999,0.002764,0.9988,0.00032065,38.4,33.367805
190,0.63305,2.567259,0.376324,0.0,0.0,0.22511,15.121399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.56979167,0.2251103,2.567259,0.2567259,0.15121399,0.01,0.9999,0.0003,1.0,0.00031562,38.5,33.407016
191,0.62421,2.491449,0.375065,0.0,0.0,0.224476,15.058903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.64181548,0.22447571,2.49144861,0.24914487,0.15058903,0.01,0.9999,0.000712,1.0,0.0003106,38.5,32.899122
192,0.627506,2.520818,0.375424,0.0,0.0,0.22453,15.089383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.60803571,0.22453039,2.52081781,0.25208178,0.15089383,0.01,0.9999,5.3e-05,1.0,0.00030561,38.7,33.257906
193,0.628694,2.531292,0.375564,0.0,0.0,0.224695,15.086946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.6077381,0.22469494,2.53129191,0.2531292,0.15086946,0.01,0.9999,0.000273,1.0,0.00030064,39.2,33.596792
194,0.630535,2.547198,0.375815,0.0,0.0,0.22485,15.096498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.5827381,0.22485006,2.54719771,0.25471978,0.15096497,0.01,0.9999,0.000134,1.0,0.00029569,39.4,33.498565
195,0.618604,2.446316,0.373972,0.0,0.0,0.224117,14.985495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,1.0,26.72693452,0.22411709,2.44631554,0.24463156,0.14985495,0.01,0.9999,2.7e-05,1.0,0.00029077,39.4,33.56557
