epoch,train_loss,train_ce,train_kd,train_relation,train_embedding,train_logit_kd,train_topk,train_margin,train_anchor,train_teacher1_kd,train_teacher2_kd,teacher2_active,hard_ratio,avg_true_rank,train_acc,val_loss,val_acc,lr,time_s
79,0.563681,0.322594,0.804768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.364094,0.9844,9.18e-06,49.5
80,0.568582,0.333348,0.803815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.36281,0.9856,8.83e-06,47.2
81,0.568076,0.333261,0.80289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.360393,0.9856,8.48e-06,48.0
82,0.567567,0.330941,0.804194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.359439,0.9856,8.14e-06,48.1
83,0.569016,0.333144,0.804888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.357551,0.9856,7.8e-06,47.7
84,0.568544,0.331394,0.805693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.36578,0.9844,7.46e-06,47.0
85,0.572737,0.341395,0.80408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9995,0.363474,0.9832,7.14e-06,46.7
86,0.567729,0.332327,0.803131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9997,0.352678,0.9844,6.82e-06,47.8
87,0.570925,0.338695,0.803154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.35971,0.9832,6.5e-06,48.1
88,0.568482,0.332975,0.803988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9998,0.35516,0.9832,6.2e-06,47.8
